FlightDate,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,Distance,Cancelled
2025-09-22,AA,11433,11193,18,35,2180,0
2024-04-16,DL,13204,12266,15,29,2812,0
2025-02-27,B6,14057,14107,29,39,2740,0
2025-06-15,DL,13930,13303,0,-4,1845,0
2025-05-29,AS,13930,12478,16,35,426,0
2024-04-14,DL,12892,14771,-5,8,1065,0
2025-08-08,UA,11298,11433,13,5,922,0
2024-04-14,AS,14107,11298,15,29,2617,0
2024-05-30,F9,14057,14107,43,58,212,0
2024-12-09,NK,11193,12266,51,69,2098,0
2024-02-07,AA,11433,12478,59,76,2370,0
2025-07-12,NK,12892,15016,1,12,264,0
2025-01-13,AS,12266,10397,18,36,1981,0
2025-03-30,AA,14057,13930,55,56,2562,0
2024-06-08,UA,13204,14771,60,73,1351,0
2025-09-11,B6,13930,14057,27,30,1001,1
2024-05-24,UA,11433,14107,48,40,205,0
2025-02-16,NK,14107,14771,17,12,914,0
2025-10-21,UA,11193,12892,-4,-7,1790,0
2024-09-04,UA,12478,15016,50,47,1930,0
2025-11-14,UA,11433,12478,-3,-13,1660,0
2025-08-05,B6,14057,12266,24,42,2211,0
2025-04-08,AS,13303,12892,17,9,1729,0
2024-03-11,WN,11193,14869,51,67,2897,0
2025-02-13,B6,15016,14057,72,79,1970,0
2024-08-13,WN,13204,12478,61,62,2391,1
2024-01-26,F9,14057,14869,34,38,1926,0
2024-04-18,F9,10397,14869,50,56,1257,0
2024-05-07,F9,11433,14107,89,83,1842,0
2024-07-27,DL,12478,14107,43,37,393,0
2025-10-22,WN,13303,13204,71,73,2526,0
2024-08-07,F9,12478,11298,50,40,2278,0
2024-01-08,NK,15016,11298,102,113,217,0
2025-09-16,DL,11433,14107,9,5,739,0
2025-09-26,NK,13204,15016,98,88,881,0
2025-11-25,WN,13303,14057,52,65,1869,0
2024-09-30,NK,11433,13204,80,98,379,0
2024-01-18,AS,14107,12478,18,11,2885,0
2024-06-29,UA,14107,13204,55,56,1853,0
2024-11-19,B6,12478,14869,53,67,739,0
2024-06-29,NK,13930,11193,117,108,2603,0
2024-04-17,F9,15016,11433,49,41,1687,0
2025-08-27,NK,12478,14107,-3,-7,908,0
2024-04-01,UA,12892,15016,57,62,1262,0
2025-05-05,AS,13204,12892,15,10,2247,0
2025-09-15,AS,13930,12266,13,11,1981,0
2025-03-20,F9,11298,14057,45,49,1776,0
2025-10-19,WN,13204,12478,51,66,1456,0
2024-01-19,DL,14771,12478,-2,-6,373,0
2024-05-20,NK,12478,10397,-5,-9,485,0
2025-03-20,AA,10397,13930,32,47,911,0
2024-03-17,UA,14057,14869,17,17,311,0
2025-01-20,NK,12892,10397,49,41,1737,0
2025-02-17,UA,10397,11298,55,51,1769,0
2025-09-01,AA,14057,12892,35,33,1722,0
2025-04-08,UA,13204,14869,46,51,2371,0
2024-08-01,UA,15016,11298,19,17,1360,0
2025-07-14,AS,14057,14771,15,17,815,0
2024-08-13,AS,14869,11433,0,5,1307,0
2025-11-23,AA,11298,14057,9,17,1968,0
2025-09-26,AS,12892,13930,36,40,1005,0
2025-10-08,DL,12266,14771,44,55,2994,0
2025-10-11,B6,11433,14771,46,44,2235,0
2025-01-22,AA,12478,11298,16,25,1571,0
2025-06-12,WN,14107,10397,39,57,2122,0
2025-07-04,B6,11298,13930,50,47,2192,0
2025-08-18,AA,11193,14107,-4,-9,1272,0
2024-12-24,AS,11433,14057,2,19,1192,0
2025-01-23,UA,15016,12266,15,9,1706,0
2025-07-30,F9,14057,14107,2,13,2491,0
2025-04-17,WN,14107,14057,1,9,273,0
2025-09-03,AA,13303,13930,6,21,2241,0
2025-01-11,AA,11298,14869,14,26,1944,0
2024-02-17,AA,14869,12892,19,23,862,0
2025-03-10,DL,11298,14057,-8,5,2585,0
2024-01-13,NK,11193,14771,59,49,2355,0
2025-02-20,NK,11433,13204,73,77,2744,0
2025-08-24,UA,11433,12478,13,32,1156,0
2025-05-18,WN,11433,14107,30,20,459,0
2024-05-29,NK,12892,14107,43,60,2174,0
2024-12-25,AS,14057,11433,37,57,2510,0
2024-07-02,F9,11298,13204,79,71,1872,0
2024-04-20,B6,14057,13930,38,57,387,0
2024-01-24,AA,10397,13930,64,71,887,0
2025-09-09,WN,12266,10397,64,69,2154,0
2024-01-01,NK,13204,13303,32,35,2838,0
2025-07-15,UA,12478,14107,8,5,381,0
2024-02-03,UA,13303,14771,37,43,1517,0
2024-11-03,AA,14869,14771,-3,0,445,0
2025-02-17,DL,13930,12892,20,21,970,0
2025-02-10,F9,11433,14869,40,46,2805,0
2024-06-12,WN,11298,13303,28,21,2818,0
2024-10-09,DL,12266,12892,-9,-16,2814,0
2024-06-19,AA,14869,12892,-2,-11,2982,0
2025-08-19,F9,10397,13303,16,19,2128,0
2025-08-28,AA,11298,13204,46,59,574,0
2025-07-30,AS,15016,12892,34,43,2326,0
2025-02-26,AA,12478,12266,54,49,422,0
2024-07-17,UA,11193,10397,47,43,2210,0
2025-05-31,AS,12892,12478,-8,-16,2845,0
2025-08-13,B6,11193,11298,30,23,805,0
2025-07-09,UA,11433,14771,57,50,1323,0
2024-11-11,B6,11433,12266,27,33,2681,0
2025-01-30,UA,13204,14107,30,46,542,0
2025-10-22,AS,14771,13303,-5,-2,2964,0
2024-08-15,AA,12892,10397,27,42,776,0
2024-11-02,NK,14107,13204,76,73,2194,0
2025-10-15,AS,12478,14057,4,22,2344,0
2025-02-17,WN,15016,11433,68,65,1196,0
2025-11-01,WN,14057,14107,52,68,1615,0
2024-05-16,UA,14771,14107,39,53,1696,0
2024-10-20,F9,14107,11298,71,70,1615,0
2024-11-29,UA,14057,11433,40,37,964,0
2024-10-31,AS,14057,12266,14,29,447,0
2024-07-31,F9,11298,10397,92,82,1331,0
2024-02-25,WN,13303,12892,3,16,1602,0
2024-09-23,AA,14057,13204,45,63,2024,0
2025-04-09,B6,13303,13204,36,37,726,0
2024-05-23,B6,13204,11433,52,53,2726,0
2025-02-13,B6,13204,13303,47,60,1681,0
2024-03-01,NK,14771,13930,105,97,1436,0
2024-02-25,AA,11193,13204,-8,8,1944,0
2025-08-30,AA,14869,11298,-7,13,2184,0
2024-06-18,AS,11298,11433,19,11,1550,0
2025-08-25,AA,14869,11193,48,47,549,0
2025-04-05,AS,14107,14771,46,61,232,0
2024-11-14,B6,11433,13303,39,57,875,0
2024-09-29,WN,13303,14107,76,83,2836,0
2025-11-17,AS,15016,13303,46,60,2377,0
2025-01-23,NK,12478,11193,5,8,2683,0
2025-04-26,AA,14107,13930,46,47,2420,0
2024-12-22,AS,14771,11193,-3,13,2790,0
2025-07-23,NK,13204,10397,120,121,379,0
2024-03-12,DL,14057,13930,34,34,1939,0
2025-06-27,DL,14869,10397,37,35,2467,0
2025-08-01,WN,13930,11193,31,42,1467,0
2025-08-05,WN,11298,12892,64,62,1594,0
2024-06-24,WN,15016,12892,53,44,2318,0
2024-05-20,AS,14869,13303,50,67,1753,0
2025-08-22,AS,13930,14869,27,28,2583,0
2024-09-19,NK,11433,14107,20,35,969,0
2024-05-29,WN,13303,14107,5,-1,1517,0
2025-05-18,NK,10397,12266,90,99,837,0
2024-02-21,WN,11298,15016,36,33,1048,0
2025-07-17,UA,12478,13303,21,11,2373,0
2025-03-01,DL,14869,14057,-1,12,624,0
2024-06-30,AA,11298,14107,59,52,858,0
2025-12-01,NK,10397,15016,60,78,2713,0
2025-07-31,F9,14107,13204,29,28,1795,0
2025-10-05,DL,11433,14771,8,27,1175,0
2025-04-23,F9,13303,10397,12,4,1539,0
2025-04-19,AA,13204,11193,38,50,2787,0
2024-04-18,NK,14057,12478,6,6,1452,0
2025-11-11,AA,13204,14869,35,45,1349,0
2025-10-01,AS,11433,14057,48,46,745,0
2025-06-08,UA,14869,11298,-5,3,1963,0
2025-11-06,AA,11193,15016,-6,-4,215,0
2024-10-08,UA,14107,10397,57,63,2156,0
2024-02-20,WN,15016,13303,36,39,1683,0
2025-02-21,NK,13204,12266,20,18,2900,0
2024-09-21,NK,14107,12892,85,83,2019,0
2024-11-22,UA,14107,13930,23,36,2605,0
2024-06-24,AA,10397,14107,24,42,1468,0
2024-05-20,F9,14771,12266,92,112,1830,0
2025-10-13,AS,14057,14107,-10,-4,2588,0
2024-05-07,DL,14057,13303,42,44,734,0
2024-06-28,AS,11193,15016,26,28,2301,0
2024-10-11,WN,15016,14869,24,28,2421,0
2025-07-25,DL,14107,11193,0,15,1406,0
2025-04-28,AA,14107,13204,29,23,937,1
2024-07-27,AS,13204,14057,28,34,2862,0
2024-01-19,UA,11433,14107,44,63,779,0
2025-10-02,AA,12892,12478,16,13,1539,0
2025-06-03,AA,12266,13204,35,46,266,0
2024-07-06,AA,13303,11298,42,33,224,0
2024-03-09,NK,12478,10397,69,67,1606,0
2024-02-14,NK,12892,13204,74,94,2677,0
2025-02-23,AA,12266,14057,42,48,2074,0
2025-04-08,B6,13303,10397,6,5,2119,0
2025-11-09,AS,13204,14771,40,50,2556,0
2024-03-18,B6,11433,13204,25,24,1003,0
2025-08-02,AA,11298,11433,33,27,1003,0
2024-06-21,F9,14869,10397,67,73,2958,0
2024-06-08,AA,11433,10397,21,36,1307,0
2025-09-18,AA,11298,11193,-3,-3,2817,0
2025-11-07,WN,14057,15016,71,74,941,0
2024-12-05,B6,12266,14057,47,48,2348,0
2025-07-10,AA,12892,15016,31,25,1479,0
2025-08-13,F9,11298,14771,27,39,454,0
2024-07-07,NK,12266,10397,67,68,2720,0
2024-07-16,DL,12266,12478,24,18,2640,0
2024-05-04,B6,12478,11298,32,51,1410,1
2025-01-20,DL,12266,13930,7,25,1684,0
2025-05-10,NK,14107,11298,88,97,411,0
2024-07-20,NK,14057,11433,98,90,1995,0
2024-12-15,AA,12266,12892,46,40,2215,0
2024-12-24,AA,11298,13930,29,28,1444,0
2024-12-07,DL,14869,11433,8,13,2005,0
2024-01-12,DL,10397,13930,15,5,2324,0
2025-06-18,AS,11193,11433,47,48,710,0
2025-06-17,AS,14771,10397,22,17,1767,0
2025-09-14,WN,13930,14057,-2,6,782,0
2024-07-13,AS,14057,13303,-4,13,1549,0
2024-10-23,AS,12266,15016,6,16,1179,0
2024-09-22,NK,13930,13303,-3,-13,1286,0
2025-02-02,WN,11298,12478,43,55,1938,0
2024-04-01,AA,10397,12478,59,72,2362,1
2025-10-26,NK,15016,11433,-4,-9,2627,0
2024-11-30,DL,15016,13303,44,58,837,0
2024-04-24,NK,11193,14057,17,23,1698,0
2025-03-18,AA,14057,15016,31,47,1920,0
2024-11-22,F9,11298,12266,-4,-6,1901,0
2025-02-20,F9,15016,11298,83,102,2628,0
2024-01-03,F9,15016,14771,63,70,430,0
2024-03-19,DL,11433,14771,15,21,1464,0
2024-08-05,NK,10397,14057,93,84,1953,0
2025-11-19,DL,14869,13204,33,26,2621,0
2024-09-28,UA,15016,12478,-5,3,1099,0
2025-06-04,AA,13930,12478,55,47,1585,0
2024-04-19,NK,10397,12266,58,52,582,0
2025-07-22,UA,12266,14057,33,52,1297,0
2024-10-31,B6,13930,15016,60,60,759,0
2024-03-31,UA,14107,14771,55,52,2832,0
2024-10-30,WN,12478,14107,28,37,780,0
2025-04-13,UA,14107,15016,13,26,2956,0
2025-09-04,B6,15016,14057,42,57,1213,0
2024-08-05,AA,13303,12266,15,25,1137,0
2024-06-10,B6,14869,12892,-4,-13,495,0
2024-10-15,B6,11433,10397,14,29,1207,0
2024-10-08,DL,11193,13303,-4,0,2916,0
2024-06-20,AS,13303,13930,11,25,1200,0
2025-11-18,NK,13303,12892,99,102,267,0
2025-04-30,AA,13204,13303,-4,6,1970,0
2025-11-20,DL,14057,13303,2,6,2130,0
2025-01-24,AS,11298,12266,43,57,356,0
2024-11-18,UA,12892,15016,23,27,1555,0
2025-04-16,AA,13204,14057,13,17,2715,0
2024-12-31,F9,13930,14107,-3,-5,1538,0
2025-01-18,AA,11193,12266,14,32,2985,0
2025-04-19,AA,14107,14057,20,20,2580,0
2025-06-07,AS,11193,14107,16,20,2942,0
2025-04-28,B6,12478,14107,-10,-1,1056,0
2024-03-02,UA,15016,14771,0,1,2282,0
2024-08-07,F9,11193,13930,70,87,200,0
2024-10-02,NK,12892,14057,27,22,1992,0
2024-08-21,WN,12478,11298,49,46,1165,0
2024-09-01,WN,10397,13930,37,35,478,0
2025-11-27,AS,10397,13204,9,4,2673,0
2025-02-18,DL,14057,14107,6,11,782,0
2024-03-06,DL,13930,11193,25,40,2783,0
2025-04-13,DL,11298,14771,5,-5,2258,0
2024-09-12,AS,11298,12266,43,59,1851,0
2024-07-01,WN,14771,11298,80,70,1149,0
2025-06-14,UA,11193,13930,17,30,327,0
2024-05-30,DL,14057,11193,26,20,1076,0
2024-11-01,B6,14107,13930,60,59,2819,0
2024-03-23,AA,10397,11433,-2,16,2079,0
2025-04-10,NK,12266,12478,105,107,379,0
2024-05-10,WN,12266,14869,79,98,1303,0
2024-12-02,B6,12892,13303,-9,10,2739,0
2025-07-13,AS,13303,14869,12,19,1982,0
2024-06-14,UA,15016,12892,50,50,1186,0
2024-10-03,NK,12892,14771,79,73,1148,0
2025-08-28,AS,11433,13930,32,47,2441,0
2024-02-11,AS,10397,14869,46,63,380,0
2024-02-20,F9,11298,13303,7,3,1701,0
2024-09-24,AS,11193,11433,23,43,1505,0
2025-01-10,WN,11433,11193,33,35,1414,0
2024-02-08,NK,12478,13930,-1,-2,1178,0
2024-07-09,B6,12478,14057,-8,3,457,0
2024-12-26,B6,13930,11433,45,37,1649,0
2025-05-15,UA,13930,14057,13,4,632,0
2025-11-21,B6,14107,12266,-1,7,696,0
2024-08-12,AA,15016,14057,43,40,2115,0
2024-05-01,F9,14107,13930,21,27,2084,0
2025-02-17,F9,12478,14869,80,89,1836,0
2025-08-02,WN,13204,12266,25,19,1803,0
2025-10-01,WN,12892,14107,79,74,1903,0
2025-06-15,B6,11193,14869,17,33,2419,0
2025-03-25,UA,15016,11433,59,59,2377,0
2024-07-16,B6,13930,11433,-4,-10,2804,0
2025-10-26,NK,12266,14107,20,17,399,0
2025-05-27,NK,14057,14869,88,94,1981,0
2024-01-20,F9,14057,13930,94,95,2855,0
2025-05-21,F9,11193,14771,3,17,1427,1
2024-07-25,F9,14107,11298,48,51,2533,0
2025-05-23,UA,15016,11298,55,58,1677,0
2025-05-26,UA,11433,14107,45,52,2528,0
2025-04-29,WN,12892,14107,24,41,408,0
2025-04-08,B6,12266,13930,7,17,1962,0
2024-09-27,DL,11298,15016,42,43,1519,0
2024-10-27,NK,14869,11298,95,106,1290,0
2024-10-29,AS,12892,12478,38,39,2858,0
2024-05-05,F9,11433,13930,2,-7,1850,0
2024-07-13,WN,11193,14771,22,22,2755,0
2024-03-03,UA,12892,13303,20,38,2315,0
2024-11-13,F9,12266,12892,26,29,1030,1
2025-03-11,UA,11433,14107,-8,-5,2601,0
2024-10-22,UA,13204,12478,40,59,360,0
2024-11-15,F9,14057,13204,19,20,2858,0
2024-08-11,B6,15016,14869,75,65,553,0
2024-06-06,AA,13930,11298,12,7,1100,0
2024-02-12,NK,15016,12892,100,108,1635,0
2024-06-10,NK,13204,12892,107,113,1927,0
2025-03-03,DL,14107,13204,21,41,1043,0
2025-08-11,F9,10397,15016,30,47,2323,0
2024-01-09,WN,11433,11298,59,63,2879,0
2024-07-28,AA,13204,12478,40,52,1440,0
2024-08-14,F9,13204,14107,18,16,1212,0
2025-01-26,NK,11193,13930,99,111,2398,0
2025-06-18,AS,13930,14107,2,2,368,0
2025-04-05,NK,12478,11193,52,44,2788,0
2025-03-21,DL,13204,13303,4,19,993,0
2024-02-17,B6,13930,12892,30,33,1818,0
2024-09-01,B6,10397,14107,-2,17,2955,0
2025-05-03,AS,10397,12266,40,44,2642,1
2025-08-15,WN,14771,14107,20,24,2389,0
2025-10-09,NK,14771,12266,20,38,1778,0
2025-07-03,NK,13930,14107,12,10,1597,0
2025-08-08,B6,11193,10397,-6,8,1465,0
2024-01-23,B6,10397,12266,35,37,827,0
2024-02-10,UA,13204,14107,-2,7,225,0
2025-09-13,UA,13930,13303,13,12,371,0
2025-05-26,AS,14771,13204,30,39,686,0
2025-09-22,B6,11433,10397,6,11,2906,0
2024-09-16,NK,14771,13303,116,124,2982,0
2025-02-15,NK,13303,13204,104,118,1953,0
2024-04-24,AS,12892,15016,26,33,1166,0
2024-06-11,DL,13204,14057,21,31,1545,0
2024-02-06,DL,13204,12478,44,51,859,0
2024-05-27,WN,12478,11433,-3,-5,1223,0
2024-09-01,F9,13303,10397,84,98,2352,0
2025-03-29,UA,11193,14107,43,44,936,0
2024-09-19,UA,11193,14771,45,51,1237,0
2024-06-11,NK,14771,13303,51,46,236,0
2024-11-07,AS,13303,10397,47,62,1334,0
2024-05-02,F9,12478,14107,44,55,250,0
2025-07-07,UA,14771,10397,-4,-1,2310,0
2024-08-10,AS,13204,11433,7,2,577,0
2024-09-17,F9,12478,13204,53,55,1091,0
2024-06-07,B6,10397,14057,-6,8,273,0
2025-01-15,DL,14869,15016,10,9,905,0
2025-08-21,F9,15016,10397,10,15,1174,0
2024-10-11,AS,13303,12892,-1,6,997,0
2024-12-29,B6,15016,11433,23,34,1234,0
2024-09-26,B6,13303,14107,-4,-9,449,0
2025-04-24,B6,14107,12892,22,22,354,0
2025-08-21,F9,10397,13204,55,48,355,0
2025-06-30,WN,11298,10397,46,48,885,0
2024-04-01,DL,13930,14869,17,30,799,0
2024-11-12,F9,13303,13204,39,56,701,0
2024-10-31,WN,13204,15016,67,75,2430,0
2025-03-07,NK,15016,14869,83,83,1141,0
2025-07-12,F9,15016,12266,92,108,1966,0
2024-09-19,DL,12478,11433,-9,11,1468,0
2025-03-18,AS,14771,12892,9,21,361,0
2024-02-27,UA,11193,11433,53,57,835,0
2024-08-11,B6,13303,13204,43,54,1065,0
2024-10-31,F9,11433,14057,93,102,1557,0
2024-10-26,UA,14869,14771,26,43,321,0
2024-04-30,AS,12892,13930,-10,-19,1391,0
2024-09-01,DL,11433,12478,38,50,2291,0
2024-02-25,WN,13930,15016,62,70,591,0
2024-11-25,DL,14057,13303,-8,8,2367,0
2025-05-23,WN,13930,14771,46,47,1266,0
2025-10-30,AS,14057,10397,33,39,1171,0
2024-08-26,AS,12478,15016,38,51,1387,0
2024-01-03,NK,14107,11433,3,-6,1804,0
2025-09-21,AS,14107,12478,28,24,1729,0
2025-07-14,AS,12478,13204,41,38,1258,0
2025-08-24,B6,12266,14869,31,44,2683,0
2024-02-09,F9,15016,14771,80,76,2876,0
2024-04-02,F9,12266,14057,98,89,2087,0
2025-10-20,UA,14771,13303,5,3,1602,1
2025-03-23,F9,11193,14057,69,79,585,0
2024-01-05,DL,12266,14771,1,-6,786,0
2024-04-21,F9,13930,11193,90,103,1777,0
2025-07-08,AA,14057,11298,2,12,1132,0
2025-04-27,F9,12892,11193,92,90,431,0
2024-10-27,NK,10397,14057,21,13,1325,0
2024-07-17,AA,14057,13303,62,60,2961,0
2024-05-15,NK,11433,13303,18,20,1611,0
2024-07-21,B6,14869,14771,40,54,1032,0
2025-08-23,AA,13930,14057,39,59,976,0
2024-09-05,B6,15016,14057,37,39,2090,0
2024-01-29,B6,14057,11193,44,58,2833,0
2024-01-24,DL,15016,12478,3,19,2428,0
2024-11-15,F9,15016,11298,0,16,517,0
2024-11-09,WN,13930,14057,-5,-14,1679,0
2025-03-24,NK,13303,14107,119,124,2228,0
2024-01-01,DL,12478,13204,37,46,2947,0
2024-10-06,F9,14869,12892,14,32,2343,0
2024-11-19,B6,11433,15016,10,13,2864,0
2024-05-03,B6,13303,14869,32,47,810,0
2024-08-06,WN,11193,11433,58,77,2104,0
2024-12-08,NK,12478,14869,75,75,997,0
2025-06-12,UA,11298,14107,55,50,1985,0
2025-07-29,DL,12892,11193,41,52,1101,0
2024-07-21,B6,10397,12266,35,49,745,0
2024-05-28,NK,15016,14107,71,90,1732,0
2025-03-22,AA,12478,14107,56,67,490,0
2025-11-03,WN,13930,14771,58,65,296,0
2024-01-03,B6,14771,10397,53,62,1619,0
2024-10-15,B6,14869,11193,-4,-14,2211,0
2024-10-23,B6,14107,13204,7,25,1528,0
2025-10-17,NK,11298,12892,83,103,2306,0
2025-08-10,NK,13204,11433,2,-4,268,0
2025-09-17,AA,13930,12266,9,28,2628,0
2024-08-06,F9,13930,14057,86,83,805,0
2025-07-13,B6,10397,13303,10,8,2941,0
2024-08-10,AS,11433,11193,8,13,2400,0
2024-10-16,B6,15016,11193,0,-5,426,0
2024-10-12,UA,12266,13204,39,48,2537,0
2025-05-15,UA,11193,11298,41,59,200,0
2025-09-20,AA,12266,11193,17,12,1686,0
2024-09-08,NK,11298,13930,42,35,1999,0
2025-06-08,B6,14869,14771,22,41,2844,0
2024-11-05,AA,12478,10397,-3,6,332,0
2024-01-07,UA,13930,13204,51,59,932,0
2025-02-15,F9,12478,11193,16,14,2659,0
2024-12-06,B6,12892,12478,21,31,2007,1
2024-04-16,UA,12892,12266,50,41,1767,0
2025-09-23,F9,14869,13204,71,76,1813,0
2025-06-20,B6,11433,13204,45,49,1099,0
2025-01-22,F9,13930,14771,69,87,2529,0
2025-01-25,F9,14107,12892,100,118,1946,0
2024-12-08,NK,11193,11433,23,38,2277,0
2025-07-03,AS,11433,11193,0,-9,2881,0
2025-03-02,AA,11193,12892,1,14,325,0
2024-06-16,UA,12478,14107,12,20,2056,0
2025-05-19,AS,15016,11298,-8,10,2858,0
2025-08-28,AS,11298,10397,29,35,963,0
2024-03-18,DL,14869,13930,28,46,479,0
2025-05-21,AS,12892,13204,49,56,706,0
2025-08-21,F9,10397,14869,20,11,1348,0
2025-04-17,AS,11193,14057,-6,6,2984,0
2024-06-19,WN,13204,11433,51,54,2851,0
2025-07-17,AA,13930,11433,-7,-10,2571,0
2025-08-10,B6,10397,14869,62,57,2243,0
2025-01-26,UA,13930,14107,54,57,2382,0
2024-07-25,AS,10397,13930,31,31,703,0
2024-08-27,NK,14771,15016,8,11,2856,0
2024-10-01,AS,15016,12478,11,22,2592,0
2025-02-10,DL,14107,12266,4,-4,1941,0
2024-06-19,WN,13930,11193,40,46,520,0
2025-04-18,WN,13930,12478,-3,10,893,0
2025-02-17,UA,15016,11433,-10,9,2858,0
2025-10-22,UA,14869,14107,-2,12,2259,0
2025-09-16,F9,12266,13930,8,4,1705,0
2024-01-23,AA,14107,14771,61,65,1101,0
2025-11-16,NK,11298,12478,68,77,280,0
2024-08-31,NK,12266,12892,57,73,2365,0
2024-11-28,UA,13930,14869,26,36,2638,0
2025-08-23,F9,11433,11193,2,20,1848,0
2024-04-09,UA,13930,11193,15,25,2956,0
2025-05-10,AS,11193,15016,1,0,497,0
2024-11-10,UA,11433,10397,8,1,731,0
2024-06-02,B6,13303,14107,40,35,764,0
2025-01-11,B6,13204,14771,37,48,1722,0
2025-01-05,AA,12892,12478,-1,-4,915,0
2024-03-01,F9,15016,14107,30,25,2368,0
2025-04-13,NK,14107,14771,26,42,771,0
2024-04-13,UA,12266,11193,41,50,1672,0
2025-05-30,UA,12266,14771,32,40,1547,0
2025-05-06,AS,15016,13930,33,48,1035,0
2025-03-04,NK,12892,14771,25,39,2319,0
2025-10-03,DL,14771,14869,-3,-4,2623,0
2025-10-08,AS,12478,14107,-10,-5,2200,0
2024-12-19,AA,12892,14771,-3,10,1517,0
2024-06-16,NK,10397,11193,42,56,1129,0
2024-05-25,B6,13204,12892,41,61,1053,0
2024-09-03,NK,10397,13303,69,86,2578,0
2024-09-07,UA,12892,12266,-2,9,2833,0
2025-10-11,WN,14771,13303,7,-3,1785,0
2024-05-22,NK,14771,12892,23,27,2439,0
2024-12-18,F9,13204,14771,89,105,1939,0
2025-01-27,UA,13930,15016,51,48,1039,0
2025-04-09,UA,13930,12892,-5,-11,1069,0
2025-11-05,NK,15016,12892,21,12,262,0
2025-09-07,AA,12266,14057,1,3,2626,0
2025-11-23,DL,11193,12266,39,42,2914,0
2025-01-25,DL,12478,10397,18,32,988,0
2024-07-25,DL,12892,15016,29,30,618,0
2024-12-15,AS,11193,11298,22,30,1971,0
2025-09-18,F9,13930,15016,81,76,926,0
2025-07-18,B6,11298,14869,1,15,2388,0
2024-08-15,WN,13303,11298,7,27,1435,0
2024-11-20,DL,14107,11298,23,41,1156,0
2025-04-30,F9,14107,15016,5,25,2855,0
2025-09-25,DL,14107,13204,-8,7,1050,0
2025-06-06,B6,13303,14107,20,34,1600,0
2025-03-20,NK,14771,12892,118,138,1214,0
2025-04-18,B6,12266,13303,14,31,2013,0
2024-02-15,DL,11433,11193,32,34,257,0
2025-03-03,UA,12892,14057,37,41,2403,0
2025-11-07,WN,11298,14107,61,81,220,0
2025-10-20,AS,13930,11298,46,49,2203,0
2024-05-06,AA,13303,12892,37,28,908,0
2025-08-26,WN,14107,10397,-4,13,2594,0
2024-03-14,WN,12478,13930,36,35,1502,0
2025-01-13,AS,14057,11193,33,44,1074,0
2024-12-19,AS,14107,14869,23,40,2619,0
2025-01-29,DL,12266,12892,42,52,2390,0
2024-01-21,B6,13204,10397,51,68,1399,0
2025-06-25,AA,11193,11433,43,53,1950,0
2024-10-23,DL,11193,12892,40,52,830,0
2025-02-04,AA,12266,11298,61,65,883,1
2025-04-13,F9,11193,14869,100,103,371,0
2025-02-25,AA,14057,11433,24,41,1438,0
2025-03-28,NK,14107,13303,13,23,2646,0
2025-08-24,UA,13303,13204,23,24,1257,0
2024-12-15,AS,11298,13303,50,49,2291,0
2024-10-16,WN,14771,13204,77,90,392,0
2025-01-20,NK,11298,14869,50,64,2764,0
2024-04-22,WN,11298,14869,32,36,1794,0
2024-04-22,WN,12892,13930,17,18,1711,0
2025-07-21,WN,12478,10397,56,46,730,0
2025-09-19,DL,14107,11433,-5,6,1304,0
2024-12-21,UA,14771,11193,15,33,1714,0
2024-07-27,WN,14869,13303,63,55,2192,0
2025-09-25,AA,11193,15016,50,64,1024,0
2024-11-10,AA,14057,11433,55,61,2142,0
2025-09-18,NK,14771,12266,79,76,2770,0
2024-03-28,AA,10397,13204,-3,1,2687,0
2024-09-29,AA,14107,14057,26,21,283,0
2024-04-10,AS,11433,11193,-7,13,1525,0
2024-04-13,AS,11298,13303,10,2,327,0
2024-12-19,UA,14107,14771,55,65,2088,0
2025-09-13,AA,14771,14869,9,15,2742,0
2024-03-26,WN,10397,15016,1,21,1873,0
2025-11-18,NK,14107,11433,45,44,1611,0
2024-06-06,UA,13303,12892,22,16,1461,0
2025-09-15,UA,13930,11433,1,-1,2828,0
2025-08-24,WN,13930,12892,58,71,784,0
2024-06-16,UA,12266,13303,33,39,2876,0
2024-11-25,AA,12266,13204,2,14,921,0
2025-05-22,DL,12478,15016,13,29,2452,0
2024-11-28,AS,11193,14107,44,36,2477,0
2025-08-26,UA,11193,12892,46,46,2071,0
2024-03-13,WN,14771,11433,26,34,1255,0
2025-07-16,UA,12266,11298,-2,-2,749,1
2024-01-15,F9,10397,11433,82,101,399,0
2025-04-21,NK,12266,12478,2,-1,1119,0
2025-09-10,WN,11298,14771,9,27,1916,0
2024-03-21,AS,12478,11433,-9,0,566,0
2025-08-10,F9,14869,14771,87,89,2234,0
2025-03-16,NK,15016,12478,27,37,2321,0
2025-03-20,WN,14057,10397,35,35,1745,0
2024-11-11,UA,15016,13930,32,23,1109,0
2025-01-13,UA,13204,11298,22,15,1110,0
2024-09-08,DL,13204,13930,42,37,387,0
2025-05-10,UA,11433,14057,14,28,1853,0
2024-12-10,WN,12478,14057,16,9,584,0
2025-09-01,AA,13204,12266,58,48,397,0
2024-10-23,DL,10397,11298,14,31,1355,0
2025-01-18,F9,13303,12892,79,85,2880,0
2024-11-17,AA,12892,12266,-1,12,716,0
2025-06-27,AA,10397,11193,24,23,479,0
2024-04-16,UA,11433,10397,48,43,363,0
